OrderID,CustomerID,ProductID,OrderDate,ShipDate,Quantity,GrossRevenue,DiscountPct,NetRevenue,COGS,GrossMargin,LeadTimeDays,ShipMode
ORD-02098,CUST-014,GFV-O001,2025-04-26,2025-05-03,50,749.5,0,749.5,275.0,474.5,7,Sea
ORD-02099,CUST-007,GFV-A002,2025-04-08,2025-04-14,10,89.9,0,89.9,32.0,57.9,6,Road
ORD-02100,CUST-007,GFV-N003,2025-04-11,2025-04-16,5,59.95,0.1,53.96,22.5,31.46,5,Sea
ORD-02101,CUST-004,GFV-G002,2025-04-30,2025-05-06,2,15.98,0.15,13.58,6.0,7.58,6,Road
ORD-02102,CUST-008,GFV-C001,2025-04-08,2025-04-16,5,124.95,0,124.95,45.0,79.95,8,Road
ORD-02103,CUST-013,GFV-O003,2025-04-01,2025-04-02,2,69.98,0.05,66.48,26.0,40.48,1,Sea
ORD-02104,CUST-011,GFV-A002,2025-04-15,2025-04-21,10,89.9,0,89.9,32.0,57.9,6,Road
ORD-02105,CUST-014,GFV-O004,2025-04-15,2025-04-19,5,99.95,0.05,94.95,37.5,57.45,4,Road
ORD-02106,CUST-017,GFV-N003,2025-04-01,2025-04-03,10,119.9,0,119.9,45.0,74.9,2,Courier
ORD-02107,CUST-008,GFV-F003,2025-04-18,2025-04-19,10,79.9,0,79.9,32.0,47.9,1,Air
ORD-02108,CUST-012,GFV-A001,2025-04-21,2025-04-25,1,7.99,0.05,7.59,2.8,4.79,4,Sea
ORD-02109,CUST-002,GFV-S001,2025-04-16,2025-04-18,2,25.98,0,25.98,9.0,16.98,2,Sea
ORD-02110,CUST-019,GFV-F003,2025-04-03,2025-04-10,2,15.98,0,15.98,6.4,9.58,7,Air
ORD-02111,CUST-002,GFV-O003,2025-04-16,2025-04-21,20,699.8,0,699.8,260.0,439.8,5,Sea
ORD-02112,CUST-016,GFV-O004,2025-04-18,2025-04-26,5,99.95,0.1,89.95,37.5,52.45,8,Road
ORD-02113,CUST-013,GFV-N003,2025-04-08,2025-04-11,1,11.99,0.05,11.39,4.5,6.89,3,Sea
ORD-02114,CUST-005,GFV-S004,2025-04-16,2025-04-17,50,449.5,0.2,359.6,175.0,184.6,1,Sea
ORD-02115,CUST-008,GFV-A003,2025-04-17,2025-04-21,20,189.8,0,189.8,70.0,119.8,4,Road
ORD-02116,CUST-014,GFV-O003,2025-04-16,2025-04-17,10,349.9,0,349.9,130.0,219.9,1,Air
ORD-02117,CUST-010,GFV-O001,2025-04-07,2025-04-10,20,299.8,0.05,284.81,110.0,174.81,3,Road
ORD-02118,CUST-004,GFV-S003,2025-04-17,2025-04-26,5,59.95,0,59.95,20.0,39.95,9,Road
ORD-02119,CUST-011,GFV-S002,2025-04-09,2025-04-15,50,499.5,0.1,449.55,175.0,274.55,6,Road
ORD-02120,CUST-017,GFV-O002,2025-04-11,2025-04-14,2,59.98,0,59.98,20.0,39.98,3,Air
ORD-02121,CUST-013,GFV-N002,2025-05-15,2025-05-21,20,179.8,0,179.8,70.0,109.8,6,Air
ORD-02122,CUST-003,GFV-S003,2025-05-02,2025-05-06,5,59.95,0.05,56.95,20.0,36.95,4,Road
ORD-02123,CUST-005,GFV-A001,2025-05-27,2025-06-03,50,399.5,0,399.5,140.0,259.5,7,Air
ORD-02124,CUST-012,GFV-F001,2025-05-21,2025-05-27,5,34.95,0,34.95,15.0,19.95,6,Air
ORD-02125,CUST-017,GFV-S003,2025-05-07,2025-05-15,10,119.9,0.1,107.91,40.0,67.91,8,Road
ORD-02126,CUST-012,GFV-S002,2025-05-15,2025-05-27,50,499.5,0.05,474.52,175.0,299.52,12,Road
ORD-02127,CUST-016,GFV-S004,2025-05-26,2025-06-07,2,17.98,0,17.98,7.0,10.98,12,Air
ORD-02128,CUST-001,GFV-C001,2025-05-28,2025-05-29,50,1249.5,0.15,1062.08,450.0,612.08,1,Road
ORD-02129,CUST-012,GFV-S002,2025-05-15,2025-05-19,2,19.98,0,19.98,7.0,12.98,4,Sea
ORD-02130,CUST-008,GFV-F001,2025-05-14,2025-05-21,10,69.9,0,69.9,30.0,39.9,7,Air
ORD-02131,CUST-004,GFV-O004,2025-05-29,2025-05-31,50,999.5,0.15,849.57,375.0,474.57,2,Sea
ORD-02132,CUST-014,GFV-A004,2025-05-04,2025-05-14,20,139.8,0.15,118.83,50.0,68.83,10,Courier
ORD-02133,CUST-002,GFV-S004,2025-05-06,2025-05-07,10,89.9,0.15,76.42,35.0,41.42,1,Road
ORD-02134,CUST-012,GFV-C003,2025-05-09,2025-05-10,20,399.8,0,399.8,150.0,249.8,1,Air
ORD-02135,CUST-001,GFV-N001,2025-05-13,2025-05-20,10,249.9,0.05,237.41,100.0,137.41,7,Sea
ORD-02136,CUST-001,GFV-C003,2025-05-01,2025-05-07,100,1999.0,0.15,1699.15,750.0,949.15,6,Road
ORD-02137,CUST-016,GFV-C001,2025-05-24,2025-05-29,20,499.8,0.2,399.84,180.0,219.84,5,Sea
ORD-02138,CUST-016,GFV-A003,2025-05-08,2025-05-15,1,9.49,0.05,9.02,3.5,5.52,7,Courier
ORD-02139,CUST-010,GFV-S004,2025-05-18,2025-05-28,20,179.8,0.1,161.82,70.0,91.82,10,Road
ORD-02140,CUST-008,GFV-N001,2025-05-12,2025-05-14,10,249.9,0,249.9,100.0,149.9,2,Road
ORD-02141,CUST-004,GFV-G002,2025-05-24,2025-05-30,20,159.8,0.05,151.81,60.0,91.81,6,Courier
ORD-02142,CUST-007,GFV-F002,2025-05-12,2025-05-17,2,19.98,0.1,17.98,7.6,10.38,5,Courier
ORD-02143,CUST-008,GFV-O003,2025-05-22,2025-05-27,2,69.98,0,69.98,26.0,43.98,5,Sea
ORD-02144,CUST-013,GFV-O004,2025-05-11,2025-05-21,20,399.8,0.15,339.83,150.0,189.83,10,Sea
ORD-02145,CUST-011,GFV-A003,2025-05-29,2025-05-30,2,18.98,0,18.98,7.0,11.98,1,Sea
ORD-02146,CUST-004,GFV-S003,2025-05-28,2025-06-05,50,599.5,0,599.5,200.0,399.5,8,Courier
ORD-02147,CUST-011,GFV-C002,2025-05-29,2025-05-31,10,229.9,0.05,218.41,85.0,133.41,2,Road
ORD-02148,CUST-019,GFV-G002,2025-05-30,2025-06-05,5,39.95,0.1,35.96,15.0,20.96,6,Road
ORD-02149,CUST-014,GFV-O001,2025-05-16,2025-05-18,10,149.9,0,149.9,55.0,94.9,2,Courier
ORD-02150,CUST-014,GFV-G001,2025-05-08,2025-05-14,20,279.8,0,279.8,100.0,179.8,6,Courier
ORD-02151,CUST-017,GFV-S003,2025-05-05,2025-05-13,20,239.8,0.15,203.83,80.0,123.83,8,Air
ORD-02152,CUST-002,GFV-F002,2025-05-16,2025-05-19,5,49.95,0.05,47.45,19.0,28.45,3,Sea
ORD-02153,CUST-019,GFV-S003,2025-05-18,2025-05-24,1,11.99,0,11.99,4.0,7.99,6,Air
ORD-02154,CUST-015,GFV-C003,2025-05-07,2025-05-10,2,39.98,0.05,37.98,15.0,22.98,3,Air
ORD-02155,CUST-013,GFV-C001,2025-05-14,2025-05-24,20,499.8,0,499.8,180.0,319.8,10,Courier
ORD-02156,CUST-008,GFV-A001,2025-05-12,2025-05-15,50,399.5,0.05,379.52,140.0,239.52,3,Air
ORD-02157,CUST-001,GFV-F003,2025-05-22,2025-05-27,10,79.9,0,79.9,32.0,47.9,5,Courier
ORD-02158,CUST-014,GFV-G003,2025-05-28,2025-06-05,2,13.98,0.1,12.58,5.6,6.98,8,Road
ORD-02159,CUST-010,GFV-C001,2025-05-31,2025-06-12,10,249.9,0.2,199.92,90.0,109.92,12,Air
ORD-02160,CUST-002,GFV-S004,2025-05-16,2025-05-20,20,179.8,0.1,161.82,70.0,91.82,4,Air
ORD-02161,CUST-007,GFV-A002,2025-05-15,2025-05-19,100,899.0,0,899.0,320.0,579.0,4,Road
ORD-02162,CUST-016,GFV-S003,2025-05-18,2025-05-26,20,239.8,0,239.8,80.0,159.8,8,Sea
ORD-02163,CUST-015,GFV-N002,2025-05-19,2025-05-28,10,89.9,0.05,85.41,35.0,50.41,9,Courier
ORD-02164,CUST-008,GFV-N003,2025-05-09,2025-05-16,20,239.8,0,239.8,90.0,149.8,7,Air
ORD-02165,CUST-004,GFV-O004,2025-05-23,2025-05-28,5,99.95,0,99.95,37.5,62.45,5,Road
ORD-02166,CUST-003,GFV-S001,2025-05-20,2025-05-24,100,1299.0,0,1299.0,450.0,849.0,4,Courier
ORD-02167,CUST-008,GFV-G002,2025-05-16,2025-05-19,50,399.5,0.15,339.57,150.0,189.57,3,Courier
ORD-02168,CUST-005,GFV-A004,2025-05-02,2025-05-06,10,69.9,0.05,66.41,25.0,41.41,4,Courier
ORD-02169,CUST-018,GFV-C004,2025-05-26,2025-06-02,5,89.95,0,89.95,35.0,54.95,7,Air
ORD-02170,CUST-015,GFV-O003,2025-05-15,2025-05-20,1,34.99,0.05,33.24,13.0,20.24,5,Road
ORD-02171,CUST-008,GFV-C002,2025-05-21,2025-05-26,5,114.95,0.05,109.2,42.5,66.7,5,Courier
ORD-02172,CUST-006,GFV-A004,2025-05-03,2025-05-05,10,69.9,0.05,66.41,25.0,41.41,2,Sea
ORD-02173,CUST-004,GFV-C001,2025-05-30,2025-06-09,5,124.95,0.05,118.7,45.0,73.7,10,Sea
ORD-02174,CUST-011,GFV-N003,2025-05-15,2025-05-21,5,59.95,0,59.95,22.5,37.45,6,Sea
ORD-02175,CUST-011,GFV-S004,2025-05-19,2025-05-24,5,44.95,0,44.95,17.5,27.45,5,Courier
ORD-02176,CUST-011,GFV-C001,2025-05-01,2025-05-05,2,49.98,0.1,44.98,18.0,26.98,4,Air
ORD-02177,CUST-004,GFV-S004,2025-05-10,2025-05-19,50,449.5,0.1,404.55,175.0,229.55,9,Sea
ORD-02178,CUST-009,GFV-C004,2025-05-22,2025-05-27,5,89.95,0.05,85.45,35.0,50.45,5,Air
ORD-02179,CUST-016,GFV-S001,2025-05-05,2025-05-11,50,649.5,0,649.5,225.0,424.5,6,Air
ORD-02180,CUST-013,GFV-O003,2025-05-19,2025-05-22,50,1749.5,0,1749.5,650.0,1099.5,3,Sea
ORD-02181,CUST-001,GFV-O003,2025-05-27,2025-05-31,1,34.99,0,34.99,13.0,21.99,4,Courier
ORD-02182,CUST-014,GFV-O001,2025-05-01,2025-05-04,10,149.9,0.05,142.41,55.0,87.41,3,Sea
ORD-02183,CUST-009,GFV-N002,2025-05-24,2025-06-02,50,449.5,0.05,427.02,175.0,252.02,9,Sea
ORD-02184,CUST-006,GFV-G003,2025-05-08,2025-05-14,2,13.98,0.05,13.28,5.6,7.68,6,Courier
ORD-02185,CUST-014,GFV-G003,2025-05-03,2025-05-09,2,13.98,0.05,13.28,5.6,7.68,6,Road
ORD-02186,CUST-009,GFV-F003,2025-05-09,2025-05-13,5,39.95,0.05,37.95,16.0,21.95,4,Road
ORD-02187,CUST-019,GFV-N002,2025-05-30,2025-06-03,10,89.9,0.1,80.91,35.0,45.91,4,Sea
ORD-02188,CUST-013,GFV-F003,2025-05-16,2025-05-20,10,79.9,0.05,75.91,32.0,43.91,4,Air
ORD-02189,CUST-018,GFV-F002,2025-05-09,2025-05-15,10,99.9,0,99.9,38.0,61.9,6,Road
ORD-02190,CUST-004,GFV-F002,2025-05-30,2025-06-02,5,49.95,0,49.95,19.0,30.95,3,Courier
ORD-02191,CUST-008,GFV-A004,2025-05-09,2025-05-13,5,34.95,0.05,33.2,12.5,20.7,4,Sea
ORD-02192,CUST-006,GFV-A004,2025-05-26,2025-06-02,20,139.8,0.1,125.82,50.0,75.82,7,Road
ORD-02193,CUST-012,GFV-S002,2025-05-07,2025-05-15,2,19.98,0.1,17.98,7.0,10.98,8,Road
ORD-02194,CUST-012,GFV-A003,2025-05-21,2025-05-24,50,474.5,0,474.5,175.0,299.5,3,Courier
ORD-02195,CUST-010,GFV-F001,2025-05-12,2025-05-15,50,349.5,0.05,332.02,150.0,182.02,3,Road
ORD-02196,CUST-002,GFV-C004,2025-06-05,2025-06-09,100,1799.0,0.1,1619.1,700.0,919.1,4,Courier
ORD-02197,CUST-016,GFV-F001,2025-06-01,2025-06-03,50,349.5,0.05,332.02,150.0,182.02,2,Road
ORD-02198,CUST-004,GFV-C002,2025-06-17,2025-06-23,100,2299.0,0.05,2184.05,850.0,1334.05,6,Courier
ORD-02199,CUST-008,GFV-F003,2025-06-20,2025-06-22,2,15.98,0,15.98,6.4,9.58,2,Road
ORD-02200,CUST-001,GFV-C003,2025-06-25,2025-07-03,5,99.95,0.05,94.95,37.5,57.45,8,Road
ORD-02201,CUST-018,GFV-A004,2025-06-05,2025-06-13,10,69.9,0,69.9,25.0,44.9,8,Air
ORD-02202,CUST-019,GFV-G002,2025-06-01,2025-06-03,5,39.95,0.05,37.95,15.0,22.95,2,Sea
ORD-02203,CUST-012,GFV-F001,2025-06-08,2025-06-14,50,349.5,0,349.5,150.0,199.5,6,Sea
ORD-02204,CUST-012,GFV-G003,2025-06-05,2025-06-06,5,34.95,0.1,31.46,14.0,17.46,1,Courier
ORD-02205,CUST-001,GFV-S002,2025-06-07,2025-06-12,2,19.98,0.1,17.98,7.0,10.98,5,Road
ORD-02206,CUST-002,GFV-O003,2025-06-26,2025-07-01,5,174.95,0.05,166.2,65.0,101.2,5,Sea
ORD-02207,CUST-005,GFV-C004,2025-06-29,2025-07-02,1,17.99,0.1,16.19,7.0,9.19,3,Courier
ORD-02208,CUST-016,GFV-O004,2025-06-19,2025-06-28,5,99.95,0,99.95,37.5,62.45,9,Air
ORD-02209,CUST-009,GFV-G002,2025-06-14,2025-06-21,50,399.5,0.15,339.57,150.0,189.57,7,Courier
ORD-02210,CUST-006,GFV-A004,2025-06-01,2025-06-06,10,69.9,0.1,62.91,25.0,37.91,5,Road
ORD-02211,CUST-011,GFV-O002,2025-06-11,2025-06-12,50,1499.5,0.05,1424.52,500.0,924.52,1,Road
ORD-02212,CUST-012,GFV-G001,2025-06-05,2025-06-12,20,279.8,0,279.8,100.0,179.8,7,Courier
ORD-02213,CUST-007,GFV-F001,2025-06-07,2025-06-10,5,34.95,0,34.95,15.0,19.95,3,Sea
ORD-02214,CUST-009,GFV-C001,2025-06-13,2025-06-19,20,499.8,0.05,474.81,180.0,294.81,6,Air
ORD-02215,CUST-001,GFV-A001,2025-06-15,2025-06-22,5,39.95,0,39.95,14.0,25.95,7,Courier
ORD-02216,CUST-018,GFV-C003,2025-06-14,2025-06-21,10,199.9,0,199.9,75.0,124.9,7,Road
ORD-02217,CUST-005,GFV-S002,2025-06-12,2025-06-22,5,49.95,0.15,42.46,17.5,24.96,10,Sea
ORD-02218,CUST-008,GFV-C002,2025-06-28,2025-06-29,20,459.8,0,459.8,170.0,289.8,1,Sea
ORD-02219,CUST-011,GFV-F001,2025-06-03,2025-06-09,2,13.98,0.15,11.88,6.0,5.88,6,Courier
ORD-02220,CUST-016,GFV-F001,2025-06-05,2025-06-09,50,349.5,0,349.5,150.0,199.5,4,Courier
ORD-02221,CUST-002,GFV-C003,2025-06-10,2025-06-13,20,399.8,0.05,379.81,150.0,229.81,3,Sea
ORD-02222,CUST-019,GFV-S002,2025-06-10,2025-06-15,5,49.95,0.1,44.96,17.5,27.46,5,Sea
ORD-02223,CUST-002,GFV-C004,2025-06-20,2025-06-27,5,89.95,0.1,80.95,35.0,45.95,7,Air
ORD-02224,CUST-015,GFV-G002,2025-06-25,2025-06-30,5,39.95,0.05,37.95,15.0,22.95,5,Sea
ORD-02225,CUST-007,GFV-S002,2025-06-08,2025-06-16,20,199.8,0.05,189.81,70.0,119.81,8,Air
ORD-02226,CUST-001,GFV-S001,2025-06-17,2025-06-22,5,64.95,0.05,61.7,22.5,39.2,5,Sea
ORD-02227,CUST-016,GFV-A001,2025-06-08,2025-06-17,20,159.8,0.05,151.81,56.0,95.81,9,Courier
ORD-02228,CUST-014,GFV-S002,2025-06-06,2025-06-13,20,199.8,0.1,179.82,70.0,109.82,7,Air
ORD-02229,CUST-006,GFV-N002,2025-06-13,2025-06-16,20,179.8,0.1,161.82,70.0,91.82,3,Courier
ORD-02230,CUST-008,GFV-N002,2025-06-18,2025-06-23,10,89.9,0.05,85.41,35.0,50.41,5,Road
ORD-02231,CUST-014,GFV-G002,2025-06-26,2025-07-02,10,79.9,0,79.9,30.0,49.9,6,Courier
ORD-02232,CUST-010,GFV-C002,2025-06-06,2025-06-11,5,114.95,0.05,109.2,42.5,66.7,5,Road
ORD-02233,CUST-012,GFV-O003,2025-06-27,2025-07-01,10,349.9,0,349.9,130.0,219.9,4,Air
ORD-02234,CUST-014,GFV-S003,2025-06-11,2025-06-16,10,119.9,0.05,113.91,40.0,73.91,5,Sea
ORD-02235,CUST-015,GFV-G002,2025-06-15,2025-06-24,2,15.98,0.1,14.38,6.0,8.38,9,Courier
ORD-02236,CUST-018,GFV-O004,2025-06-08,2025-06-11,5,99.95,0,99.95,37.5,62.45,3,Courier
ORD-02237,CUST-009,GFV-O003,2025-06-12,2025-06-21,100,3499.0,0,3499.0,1300.0,2199.0,9,Sea
ORD-02238,CUST-003,GFV-O001,2025-06-29,2025-07-05,2,29.98,0.05,28.48,11.0,17.48,6,Courier
ORD-02239,CUST-008,GFV-A002,2025-06-29,2025-07-05,5,44.95,0.1,40.46,16.0,24.46,6,Courier
ORD-02240,CUST-017,GFV-N001,2025-06-02,2025-06-12,2,49.98,0,49.98,20.0,29.98,10,Road
ORD-02241,CUST-001,GFV-C004,2025-06-30,2025-07-05,2,35.98,0.1,32.38,14.0,18.38,5,Road
ORD-02242,CUST-005,GFV-N002,2025-06-02,2025-06-03,10,89.9,0.05,85.41,35.0,50.41,1,Road
ORD-02243,CUST-007,GFV-F003,2025-06-26,2025-07-02,5,39.95,0,39.95,16.0,23.95,6,Air
ORD-02244,CUST-010,GFV-G003,2025-06-29,2025-07-04,10,69.9,0.1,62.91,28.0,34.91,5,Air
ORD-02245,CUST-008,GFV-A004,2025-06-05,2025-06-15,20,139.8,0.1,125.82,50.0,75.82,10,Road
ORD-02246,CUST-018,GFV-C003,2025-06-05,2025-06-08,20,399.8,0,399.8,150.0,249.8,3,Sea
ORD-02247,CUST-001,GFV-S001,2025-06-02,2025-06-03,5,64.95,0.05,61.7,22.5,39.2,1,Courier
ORD-02248,CUST-004,GFV-N003,2025-06-26,2025-07-04,10,119.9,0.2,95.92,45.0,50.92,8,Sea
ORD-02249,CUST-004,GFV-C002,2025-06-01,2025-06-15,5,114.95,0.05,109.2,42.5,66.7,14,Air
ORD-02250,CUST-020,GFV-A004,2025-06-08,2025-06-13,10,69.9,0,69.9,25.0,44.9,5,Courier
ORD-02251,CUST-012,GFV-O001,2025-06-26,2025-07-05,50,749.5,0.2,599.6,275.0,324.6,9,Road
ORD-02252,CUST-017,GFV-G002,2025-06-19,2025-06-25,5,39.95,0.1,35.96,15.0,20.96,6,Sea
ORD-02253,CUST-014,GFV-N002,2025-06-22,2025-06-29,20,179.8,0.1,161.82,70.0,91.82,7,Sea
ORD-02254,CUST-008,GFV-F001,2025-06-08,2025-06-16,5,34.95,0.05,33.2,15.0,18.2,8,Courier
ORD-02255,CUST-001,GFV-A001,2025-06-24,2025-07-08,5,39.95,0.15,33.96,14.0,19.96,14,Air
ORD-02256,CUST-005,GFV-S004,2025-06-27,2025-06-30,50,449.5,0,449.5,175.0,274.5,3,Sea
ORD-02257,CUST-011,GFV-O001,2025-06-30,2025-07-02,10,149.9,0,149.9,55.0,94.9,2,Road
ORD-02258,CUST-004,GFV-N001,2025-06-10,2025-06-12,50,1249.5,0.1,1124.55,500.0,624.55,2,Road
ORD-02259,CUST-008,GFV-O003,2025-06-30,2025-07-09,5,174.95,0.05,166.2,65.0,101.2,9,Air
ORD-02260,CUST-003,GFV-S004,2025-06-11,2025-06-21,10,89.9,0.2,71.92,35.0,36.92,10,Courier
ORD-02261,CUST-008,GFV-S004,2025-06-19,2025-06-22,5,44.95,0.05,42.7,17.5,25.2,3,Sea
ORD-02262,CUST-007,GFV-O002,2025-06-11,2025-06-14,50,1499.5,0,1499.5,500.0,999.5,3,Air
ORD-02263,CUST-004,GFV-O003,2025-06-26,2025-07-03,10,349.9,0,349.9,130.0,219.9,7,Sea
ORD-02264,CUST-004,GFV-S001,2025-06-02,2025-06-03,5,64.95,0.1,58.46,22.5,35.96,1,Road
ORD-02265,CUST-001,GFV-F002,2025-06-22,2025-06-28,5,49.95,0,49.95,19.0,30.95,6,Air
ORD-02266,CUST-016,GFV-S003,2025-06-02,2025-06-08,20,239.8,0.15,203.83,80.0,123.83,6,Courier
ORD-02267,CUST-006,GFV-N002,2025-06-04,2025-06-08,2,17.98,0.05,17.08,7.0,10.08,4,Sea
ORD-02268,CUST-016,GFV-S002,2025-06-03,2025-06-08,20,199.8,0.1,179.82,70.0,109.82,5,Air
ORD-02269,CUST-013,GFV-C002,2025-06-16,2025-06-22,10,229.9,0,229.9,85.0,144.9,6,Sea
ORD-02270,CUST-009,GFV-N002,2025-06-23,2025-06-28,5,44.95,0.1,40.46,17.5,22.96,5,Courier
ORD-02271,CUST-005,GFV-F002,2025-07-14,2025-07-22,20,199.8,0,199.8,76.0,123.8,8,Courier
ORD-02272,CUST-001,GFV-C002,2025-07-05,2025-07-12,10,229.9,0,229.9,85.0,144.9,7,Air
ORD-02273,CUST-014,GFV-F002,2025-07-15,2025-07-17,20,199.8,0.1,179.82,76.0,103.82,2,Sea
ORD-02274,CUST-008,GFV-A003,2025-07-23,2025-07-28,20,189.8,0.1,170.82,70.0,100.82,5,Road
ORD-02275,CUST-017,GFV-A003,2025-07-30,2025-08-06,1,9.49,0,9.49,3.5,5.99,7,Sea
ORD-02276,CUST-001,GFV-F001,2025-07-12,2025-07-14,10,69.9,0.1,62.91,30.0,32.91,2,Courier
ORD-02277,CUST-015,GFV-F003,2025-07-22,2025-08-03,10,79.9,0.1,71.91,32.0,39.91,12,Courier
ORD-02278,CUST-018,GFV-A001,2025-07-22,2025-07-26,50,399.5,0,399.5,140.0,259.5,4,Sea
ORD-02279,CUST-002,GFV-F003,2025-07-31,2025-08-04,2,15.98,0.15,13.58,6.4,7.18,4,Sea
ORD-02280,CUST-019,GFV-S003,2025-07-17,2025-07-23,20,239.8,0.05,227.81,80.0,147.81,6,Air
ORD-02281,CUST-007,GFV-A002,2025-07-21,2025-07-25,10,89.9,0,89.9,32.0,57.9,4,Courier
ORD-02282,CUST-011,GFV-S003,2025-07-25,2025-08-02,2,23.98,0.1,21.58,8.0,13.58,8,Road
ORD-02283,CUST-011,GFV-A001,2025-07-17,2025-07-21,20,159.8,0.05,151.81,56.0,95.81,4,Courier
ORD-02284,CUST-016,GFV-O004,2025-07-25,2025-08-04,100,1999.0,0.05,1899.05,750.0,1149.05,10,Road
ORD-02285,CUST-009,GFV-F002,2025-07-18,2025-08-01,5,49.95,0.05,47.45,19.0,28.45,14,Air
ORD-02286,CUST-008,GFV-O004,2025-07-16,2025-07-24,50,999.5,0.05,949.52,375.0,574.52,8,Sea
ORD-02287,CUST-012,GFV-O004,2025-07-30,2025-08-03,5,99.95,0.15,84.96,37.5,47.46,4,Air
ORD-02288,CUST-018,GFV-F001,2025-07-27,2025-07-30,10,69.9,0,69.9,30.0,39.9,3,Sea
ORD-02289,CUST-016,GFV-S004,2025-07-02,2025-07-05,10,89.9,0.05,85.41,35.0,50.41,3,Air
ORD-02290,CUST-011,GFV-N003,2025-07-26,2025-08-03,50,599.5,0,599.5,225.0,374.5,8,Road
ORD-02291,CUST-001,GFV-A001,2025-07-25,2025-07-31,5,39.95,0.1,35.96,14.0,21.96,6,Road
ORD-02292,CUST-005,GFV-O002,2025-07-25,2025-07-27,10,299.9,0,299.9,100.0,199.9,2,Sea
ORD-02293,CUST-002,GFV-A003,2025-07-01,2025-07-08,5,47.45,0.05,45.08,17.5,27.58,7,Air
ORD-02294,CUST-014,GFV-S002,2025-07-05,2025-07-15,20,199.8,0.1,179.82,70.0,109.82,10,Courier
ORD-02295,CUST-005,GFV-S002,2025-07-06,2025-07-15,10,99.9,0.1,89.91,35.0,54.91,9,Road
ORD-02296,CUST-013,GFV-A003,2025-07-10,2025-07-24,2,18.98,0.2,15.18,7.0,8.18,14,Air
ORD-02297,CUST-019,GFV-C003,2025-07-28,2025-08-07,20,399.8,0.1,359.82,150.0,209.82,10,Road
ORD-02298,CUST-015,GFV-F003,2025-07-31,2025-08-03,2,15.98,0.1,14.38,6.4,7.98,3,Courier
ORD-02299,CUST-013,GFV-F001,2025-07-17,2025-07-19,20,139.8,0,139.8,60.0,79.8,2,Air
ORD-02300,CUST-016,GFV-N003,2025-07-12,2025-07-15,50,599.5,0.1,539.55,225.0,314.55,3,Air
ORD-02301,CUST-007,GFV-N002,2025-07-03,2025-07-06,50,449.5,0.05,427.02,175.0,252.02,3,Courier
ORD-02302,CUST-007,GFV-F003,2025-07-30,2025-08-06,50,399.5,0.1,359.55,160.0,199.55,7,Courier
ORD-02303,CUST-015,GFV-O002,2025-07-04,2025-07-12,5,149.95,0,149.95,50.0,99.95,8,Courier
ORD-02304,CUST-013,GFV-G002,2025-07-25,2025-07-31,5,39.95,0.1,35.96,15.0,20.96,6,Courier
ORD-02305,CUST-008,GFV-A003,2025-07-18,2025-07-26,10,94.9,0.15,80.67,35.0,45.67,8,Air
ORD-02306,CUST-012,GFV-C001,2025-07-15,2025-07-18,100,2499.0,0.15,2124.15,900.0,1224.15,3,Road
ORD-02307,CUST-001,GFV-F003,2025-07-14,2025-07-21,50,399.5,0,399.5,160.0,239.5,7,Air
ORD-02308,CUST-015,GFV-A001,2025-07-20,2025-07-25,2,15.98,0.05,15.18,5.6,9.58,5,Road
ORD-02309,CUST-001,GFV-A003,2025-07-04,2025-07-10,5,47.45,0,47.45,17.5,29.95,6,Courier
ORD-02310,CUST-003,GFV-F002,2025-07-10,2025-07-11,20,199.8,0.2,159.84,76.0,83.84,1,Road
ORD-02311,CUST-004,GFV-F003,2025-07-27,2025-07-31,50,399.5,0.2,319.6,160.0,159.6,4,Road
ORD-02312,CUST-014,GFV-O003,2025-07-03,2025-07-08,1,34.99,0.2,27.99,13.0,14.99,5,Road
ORD-02313,CUST-017,GFV-N002,2025-07-06,2025-07-13,20,179.8,0.15,152.83,70.0,82.83,7,Road
ORD-02314,CUST-006,GFV-F003,2025-07-04,2025-07-06,5,39.95,0,39.95,16.0,23.95,2,Sea
ORD-02315,CUST-005,GFV-F001,2025-07-19,2025-07-27,5,34.95,0.1,31.46,15.0,16.46,8,Air
ORD-02316,CUST-018,GFV-G001,2025-07-26,2025-08-02,10,139.9,0.15,118.92,50.0,68.92,7,Road
ORD-02317,CUST-014,GFV-C002,2025-07-04,2025-07-13,5,114.95,0.15,97.71,42.5,55.21,9,Air
ORD-02318,CUST-014,GFV-S001,2025-07-22,2025-07-26,2,25.98,0.15,22.08,9.0,13.08,4,Air
ORD-02319,CUST-001,GFV-O001,2025-07-04,2025-07-13,10,149.9,0,149.9,55.0,94.9,9,Sea
ORD-02320,CUST-017,GFV-S004,2025-07-19,2025-07-29,2,17.98,0,17.98,7.0,10.98,10,Air
ORD-02321,CUST-009,GFV-G002,2025-07-21,2025-07-29,20,159.8,0,159.8,60.0,99.8,8,Sea
ORD-02322,CUST-011,GFV-F001,2025-07-14,2025-07-15,10,69.9,0.1,62.91,30.0,32.91,1,Sea
ORD-02323,CUST-001,GFV-S003,2025-07-16,2025-07-21,20,239.8,0,239.8,80.0,159.8,5,Road
ORD-02324,CUST-019,GFV-O003,2025-07-12,2025-07-15,50,1749.5,0,1749.5,650.0,1099.5,3,Sea
ORD-02325,CUST-004,GFV-O003,2025-07-20,2025-07-29,5,174.95,0.05,166.2,65.0,101.2,9,Air
